-661, 1919, 1190
-177, 1679, 858
379, 1282, 759
547, 809, 1779
326, 313, 1998
387, -363, 1499
387, -363, 1499
906, -1357, 649
1645, -1996, -796
1387, -1998, -1997
941, -1998, -1997
724, -1923, -1997
960, -925, -997
1475, 287, 1168
1237, 1382, 1998
8, 1984, 1998
-797, 1793, 1394
-479, 1431, 546
-263, 986, 1950
181, 561, 1978
-,-,-
-18, 1294, 1260
-46, 1529, 1438
-46, 1529, 1438
-578, 1732, 1417
-755, 1860, 1491
-96, 1558, 1199
571, 1038, 1398
891, 359, 1759
1223, -582, 1396
1836, -1641, 532
1469, -1998, -1560
790, -1998, -1997
532, -1998, -1997
421, -1959, -1997
559, -1188, -1424
1051, -289, 455
1307, 602, 1680
744, 1384, 1998
-139, 1642, 1998
-307, 1481, 1998
-467, 1269, 1998
-323, 954, 1968
-168, 599, 1630
-,-,-
-1045, 1994, 1114
-503, 1668, 862
293, 630, 775
1354, -898, 379
1998, -1986, -583
1998, -1998, -1956
1794, -1998, -1817
936, -1948, 35
358, -1159, 1276
260, -395, 1555
310, 181, 1804
223, 706, 1998
223, 706, 1998
-40, 969, 1998
-230, 1072, 1998
-337, 1020, 1876
-259, 937, 1660
-212, 803, 1491
-70, 615, 1357
-41, 422, 1293
-,-,-
-318, 1732, 1727
-258, 1286, 1066
-11, 513, 1115
1112, -729, 1054
1997, -1934, 470
1998, -1998, -1681
1895, -1998, -1997
1457, -1998, -1824
973, -1586, -843
611, -499, 532
576, 302, 1258
400, 1015, 1918
140, 1482, 1998
-348, 1594, 1998
-593, 1390, 1998
-593, 1390, 1998
-430, 1066, 1966
-161, 729, 1658
-51, 414, 1302
-,-,-
-528, 1958, 1439
-1419, 1997, 1949
-796, 1997, 1998
257, 1639, 1448
1175, 434, 1173
1987, -1127, 623
1998, -1998, -1210
1833, -1998, -1997
1026, -1998, -1997
991, -1965, -1832
961, -1233, -123
694, -301, 1504
561, 384, 1998
436, 954, 1998
61, 1204, 1998
61, 1204, 1998
-211, 1183, 1998
-304, 1017, 1998
-337, 782, 1804
-219, 474, 1534
-,-,-
-1452, 1997, 1885
-725, 1885, 1448
520, 966, 1321
1695, -459, 1199
1998, -1821, -231
1998, -1998, -1988
1233, -1998, -1997
850, -1985, -1867
915, -1317, -432
767, -361, 954
829, 356, 1943
450, 956, 1998
-28, 1306, 1998
-143, 1293, 1998
-99, 1066, 1995
-26, 809, 1734
-26, 809, 1734
-112, 603, 1552
-87, 410, 1350
-16, 208, 1104
96, 13, 1029
-,-,-
-1339, 1997, 1992
-1569, 1997, 1578
-695, 1823, 1068
883, 766, 1170
1961, -1089, 1406
1998, -1998, 747
1596, -1998, -1861
702, -1998, -1997
615, -1998, -1878
858, -1584, -968
897, -742, 349
775, 64, 1642
536, 723, 1998
234, 1190, 1998
-4, 1299, 1998
-208, 1177, 1998
-208, 1177, 1998
-120, 953, 1663
-23, 758, 1370
-64, 586, 1350
-66, 400, 1357
39, 196, 1421
176, 15, 1435
-,-,-
1021, -867, 1123
1955, -1852, 335
1911, -1998, -1798
1836, -1998, -1997
1602, -1998, -1994
1354, -1352, -462
1234, -268, 1504
867, 687, 1998
73, 1409, 1998
-548, 1546, 1998
-548, 1546, 1998
-696, 1364, 1846
-477, 1081, 1195
-332, 900, 1488
-273, 710, 1875
-103, 470, 1522
90, 247, 1261
221, 20, 1245
-,-,-
-187, 1205, 847
15, 1425, 712
49, 1671, 1765
-53, 1679, 1998
-320, 1631, 1799
-263, 1315, 1063
-78, 738, 719
379, -76, 947
379, -76, 947
1584, -1344, 1067
1953, -1998, -824
1388, -1998, -1997
1132, -1998, -1997
840, -1977, -1997
768, -1249, -1494
923, -290, 4
1094, 582, 1439
825, 1367, 1998
48, 1779, 1998
-482, 1767, 1998
-415, 1446, 1998
-267, 1051, 1931
-104, 620, 1276
-16, 244, 867
-16, 244, 867
-,-,-
-104, 1722, 1328
-835, 1950, 1208
-747, 1979, 1023
147, 1450, 1225
147, 1450, 1225
953, 391, 1353
1689, -1011, 1248
1659, -1954, 49
1455, -1998, -1829
1135, -1998, -1997
873, -1998, -1855
559, -1314, -143
392, -315, 1379
645, 376, 1921
490, 943, 1998
223, 1278, 1998
-781, 1230, 210
105, 687, 1618
-224, 570, 1824
-224, 570, 1824
323, 207, 1489
442, -75, 920
276, -180, 960
252, -340, 730
-,-,-
-538, 1847, 1250
-689, 1978, 1809
-179, 1792, 1762
415, 1251, 1132
587, 578, 1071
881, -392, 990
881, -392, 990
1438, -1424, 633
1965, -1995, -1096
1615, -1998, -1997
1081, -1998, -1990
814, -1974, -1353
766, -1326, 30
880, -511, 1081
594, 328, 1822
-93, 1066, 1998
-353, 1299, 1998
-483, 1289, 1998
-436, 1073, 1998
-250, 724, 1717
-98, 374, 1185
-62, 76, 866
-,-,-
-362, 1285, 626
-700, 1788, 720
-1330, 1997, 1952
-491, 1995, 1969
663, 1577, 654
825, 877, 836
871, 184, 1006
871, 184, 1006
1129, -663, 552
1307, -1339, 67
1292, -1912, -489
761, -1998, -951
309, -1998, -1290
276, -1998, -1270
510, -1882, -1338
756, -1398, -658
768, -725, 653
729, 53, 983
611, 817, 1708
172, 1325, 1998
-439, 1452, 1998
-439, 1452, 1998
-678, 1238, 1998
-353, 790, 1713
-2, 311, 1068
-,-,-
-95, 706, 671
-409, 1174, 834
-148, 1580, 1290
-264, 1678, 1285
-606, 1777, 1146
-550, 1600, 998
335, 1013, 867
816, 152, 1078
816, 152, 1078
1337, -903, 1262
1912, -1858, 691
1981, -1998, -915
1301, -1998, -1975
710, -1998, -1978
574, -1649, -1008
491, -661, 267
663, 178, 1260
364, 953, 1994
-51, 1359, 1998
-264, 1380, 1998
-407, 1228, 1998
-275, 864, 1767
-17, 460, 959
188, 150, 742
188, 150, 742
257, -60, 848
-,-,-
-353, 1558, 1287
-801, 1939, 1169
-718, 1997, 1493
-378, 1997, 1949
268, 1703, 1264
467, 1071, 1005
792, 91, 620
1399, -1056, 648
1992, -1942, 692
1998, -1998, -103
1556, -1998, -663
685, -1998, -409
240, -1686, -266
76, -1088, -315
76, -1088, -315
68, -538, -475
5, 28, -185
7, 548, 712
165, 887, 1618
308, 1063, 1989
308, 1063, 1989
142, 1113, 1998
58, 956, 1998
-78, 767, 1998
35, 457, 1728
278, 90, 1134
320, -163, 978
-,-,-
-622, 1140, 801
-618, 1723, 970
-850, 1997, 874
-1383, 1997, 1782
-347, 1968, 1942
1036, 1293, 1620
1633, 144, 1563
1835, -1101, 1365
1928, -1951, 296
1957, -1998, -1627
1294, -1998, -1997
549, -1852, -1997
412, -836, -702
353, 75, 1430
353, 75, 1430
314, 728, 1992
-102, 1183, 1998
-401, 1239, 1998
-368, 1026, 1998
-143, 726, 1962
67, 399, 1657
191, 138, 1357
205, -73, 1208
205, -73, 1208
266, -234, 1194
293, -312, 1192
355, -431, 1129
-,-,-
-355, 948, 1224
-371, 1270, 1380
-122, 1501, 1173
-158, 1495, 1348
-335, 1468, 1575
-193, 1269, 1418
159, 884, 898
387, 251, 660
588, -565, 683
588, -565, 683
1010, -1571, 348
1761, -1998, -1365
1924, -1998, -1997
1415, -1989, -1679
683, -1202, -157
675, -138, 1120
691, 730, 1993
193, 1279, 1998
-129, 1422, 1998
-379, 1368, 1998
-279, 1115, 1998
-,-,-
-60, 596, 785
-87, 1064, 1154
-20, 1512, 1348
-164, 1687, 1198
-888, 1827, 1592
-937, 1715, 1654
-177, 1204, 1279
618, 395, 1214
1306, -629, 1279
1751, -1607, 982
1775, -1998, -157
1400, -1998, -1945
747, -1998, -1997
752, -1713, -1997
782, -492, -1307
922, 621, 1091
681, 1439, 1998
681, 1439, 1998
-224, 1900, 1998
-736, 1807, 1998
-602, 1403, 1998
-,-,-
-269, 876, 709
-89, 1259, 1228
-101, 1491, 1091
-535, 1637, 1210
-721, 1636, 1466
-559, 1405, 1440
-122, 1034, 1592
433, 368, 1405
798, -435, 1222
798, -435, 1222
1226, -1218, 1155
1467, -1850, 758
1389, -1998, -1059
1031, -1998, -1997
954, -1000, -1282
918, 164, 771
918, 164, 771
629, 1098, 1990
-63, 1599, 1998
-,-,-
-89, 924, 1173
-89, 924, 1173
-86, 1192, 1224
-137, 1414, 1275
-183, 1451, 1291
-231, 1350, 1570
-271, 1113, 1582
-376, 698, 1732
338, -150, 1283
1417, -1312, -9
1876, -1995, -1671
1952, -1998, -1997
1664, -1998, -1997
1399, -1293, -858
1019, -84, 1265
811, 754, 1998
302, 1374, 1998
-214, 1611, 1998
-338, 1449, 1998
-217, 1055, 1989
-91, 644, 1602
-91, 644, 1602
-124, 322, 1145
-,-,-
-318, 1745, 1384
743, 911, -679
584, -10, 1061
1186, -1255, 826
1935, -1995, -1292
1998, -1998, -1896
1687, -1998, -1645
1187, -1885, -61
559, -1010, 1147
425, -260, 1524
267, 351, 1884
60, 809, 1993
-220, 1005, 1998
-310, 907, 1949
-129, 682, 1554
-52, 521, 1352
-52, 521, 1352
-14, 379, 1218
-13, 229, 1348
66, 58, 1349
200, -102, 1270
445, -228, 1375
486, -328, 1390
-,-,-
-695, 1629, 209
-644, 1988, 1614
-644, 1988, 1614
-636, 1991, 1990
-213, 1695, 1323
172, 1197, 1178
857, 365, 988
1569, -726, 843
1996, -1823, 747
1994, -1998, -1196
1689, -1998, -1997
1033, -1998, -1997
770, -1732, -1631
714, -868, -235
835, -85, 981
683, 668, 1858
-73, 1252, 1998
-522, 1356, 1998
-443, 1168, 1998
-,-,-
-724, 1801, 1858
-724, 1801, 1858
-626, 1896, 1998
-361, 1662, 1390
60, 1102, 1124
503, 362, 993
731, -456, 348
1215, -1401, -169
1553, -1980, -247
1443, -1998, -898
1518, -1998, -759
851, -1998, -1517
569, -1657, -1460
544, -909, -531
335, -72, 136
350, 740, 576
310, 1408, 1709
310, 1408, 1709
50, 1691, 1998
-160, 1631, 1998
-354, 1409, 1998
-291, 1046, 1998
-,-,-
-287, 1524, 1475
-347, 1735, 1653
-383, 1809, 1426
-525, 1730, 1029
-255, 1334, 1078
198, 663, 1172
728, -388, 774
1373, -1599, 353
1724, -1998, -509
1493, -1998, -726
1201, -1998, -829
783, -1996, -1280
725, -1569, -1304
736, -658, -279
657, 262, 1011
455, 984, 1860
455, 984, 1860
61, 1393, 1998
-431, 1415, 1998
-438, 1135, 1998
-,-,-
-1625, 1997, 1993
302, 1997, 1676
302, 1961, 1676
1962, 758, 733
1998, -759, 1331
1998, -1770, -431
1998, -1998, -1345
1703, -1998, -1071
860, -1998, -1243
607, -1983, -987
601, -1604, -432
439, -1019, -637
461, -419, -563
442, 200, 608
383, 638, 1497
195, 991, 1848
-364, 1259, 1998
-548, 1234, 1998
-397, 1005, 1998
-,-,-
151, 175, 1033
236, 428, 1081
-2, 906, 1191
24, 1294, 1735
24, 1294, 1735
-58, 1494, 1982
67, 1437, 1415
-59, 1315, 1047
-164, 954, 1115
-124, 278, 1161
458, -844, 887
1523, -1901, -888
1839, -1998, -1997
1378, -1998, -1997
1312, -1395, -1996
1162, 532, 124
1109, 1675, 1998
651, 1997, 1998
-403, 1997, 1998
-631, 1929, 1998
-340, 1389, 1951
-,-,-
1980, -1874, 886
1998, -1998, -1183
1329, -1998, -1997
723, -1998, -1956
584, -1790, -838
484, -808, -284
410, 193, 655
261, 905, 1723
-29, 1363, 1998
-29, 1363, 1998
-276, 1511, 1998
-207, 1277, 1998
-95, 978, 1972
-7, 646, 1576
57, 330, 1094
141, 80, 1085
-,-,-
-883, 1937, 699
-883, 1937, 699
-1307, 1997, 1676
-1092, 1997, 1998
-279, 1962, 1587
584, 1365, 1218
996, 447, 1043
1326, -553, 751
1489, -1296, 1064
1919, -1926, 707
1998, -1998, -308
1486, -1998, -1507
721, -1998, -1997
779, -1615, -1993
957, -706, -803
831, 140, 747
479, 865, 1679
-132, 1413, 1998
-399, 1596, 1998
-202, 1414, 1998
-177, 1095, 1998
-,-,-
-312, 1489, 127
-1490, 1993, 590
-1848, 1997, 1970
-1565, 1997, 1998
-447, 1997, 1639
765, 1524, 1276
1664, 255, 790
1998, -1150, 260
1998, -1984, -163
1937, -1998, -1573
1464, -1998, -1997
1080, -1998, -1915
576, -1583, -1496
449, -720, -354
328, 135, 845
367, 800, 1781
79, 1270, 1998
79, 1270, 1998
-204, 1375, 1998
-269, 1218, 1998
-174, 930, 1998
-,-,-
-612, 1346, 463
-1085, 1839, 809
-1171, 1997, 1941
-731, 1997, 1982
-228, 1748, 1212
240, 1163, 1002
240, 1163, 1002
663, 351, 1077
1194, -552, 1205
1799, -1379, 1222
1823, -1912, 639
1781, -1998, -296
1445, -1998, -1335
702, -1976, -1997
451, -1298, -1997
641, -95, -1099
706, 828, 1547
465, 1370, 1998
-82, 1554, 1998
-318, 1394, 1998
-162, 1043, 1998
123, 649, 1806
-,-,-
-888, 1997, 1863
-840, 1922, 1978
-140, 1483, 1582
572, 724, 754
1079, -220, 845
1702, -1092, 1578
1991, -1794, 785
1695, -1998, -844
1238, -1998, -1908
905, -1998, -1997
784, -1719, -1996
793, -929, -1286
686, -129, 167
579, 539, 1256
339, 1135, 1981
-78, 1432, 1998
-392, 1314, 1998
-442, 949, 1998
-357, 511, 1558
-,-,-
88, 1275, 831
36, 1496, 1097
-195, 1528, 1866
-206, 1342, 1770
-28, 966, 1186
179, 439, 1211
179, 439, 1211
449, -257, 1112
751, -1072, 778
809, -1846, 165
661, -1998, -1313
472, -1998, -1997
350, -1995, -1997
374, -1216, -1808
780, -83, -163
1357, 859, 1609
1261, 1719, 1998
185, 1997, 1998
-291, 1983, 1998
-333, 1648, 1998
-139, 1050, 1175
108, 370, 236
108, 370, 236
-,-,-
165, 1360, 902
84, 1689, 1556
-676, 1782, 1960
-1172, 1824, 1067
-729, 1505, 632
403, 719, 936
1322, -391, 1075
1715, -1379, 1026
1694, -1950, 975
1281, -1998, 236
397, -1998, -196
49, -1998, -586
-151, -1755, -1174
-71, -1272, -1662
288, -720, -1112
442, -56, 342
442, -56, 342
574, 565, 1328
660, 1162, 1977
536, 1511, 1998
-29, 1509, 1998
-297, 1305, 1998
-264, 873, 1467
109, 353, 758
-,-,-
-429, 1458, 907
-143, 1536, 1289
170, 1451, 1935
456, 1029, 1267
437, 654, 889
247, 173, 945
256, -405, 976
641, -1132, 607
641, -1132, 607
1277, -1905, 219
1339, -1998, -827
592, -1998, -1885
442, -1998, -1997
622, -1555, -1535
735, -713, -10
905, 74, 1280
813, 880, 1935
-60, 1537, 1998
-517, 1605, 1998
-479, 1370, 1998
-191, 997, 1949
-24, 554, 1412
-,-,-
158, 361, 740
134, 701, 813
143, 984, 1286
184, 1101, 1492
184, 1101, 1208
0, 1216, 1208
-338, 1275, 1259
-429, 1139, 1381
-134, 760, 1090
257, 105, 923
693, -758, 662
990, -1606, 68
1151, -1998, -890
1277, -1998, -1929
1116, -1993, -1993
825, -1302, -784
800, -341, 976
874, 431, 1831
874, 431, 1831
570, 1061, 1998
24, 1371, 1998
-206, 1353, 1998
-314, 1175, 1998
-82, 830, 1927
33, 466, 1498
57, 181, 1214
57, 181, 1214
94, -43, 1025
-,-,-
-681, 1959, 1721
-67, 1617, 1616
289, 1067, 1026
198, 476, 861
951, -353, 852
951, -353, 852
1857, -1159, 1079
1667, -1546, 858
461, -1632, 345
72, -1858, 98
533, -1998, -265
777, -1939, -822
692, -1563, -391
463, -961, -77
545, -377, 493
738, 155, 1463
590, 155, 1966
590, 638, 1966
135, 1008, 1998
-188, 1145, 1998
-246, 1049, 1998
-239, 860, 1998
-206, 639, 1790
-,-,-
-759, 1997, 1932
214, 1855, 1154
1227, 879, 775
980, -191, 1507
980, -191, 1507
1271, -1350, 917
1821, -1998, -1872
1591, -1998, -1997
1464, -1998, -1646
763, -10, 1183
763, -10, 1183
564, 982, 1998
188, 1632, 1998
-379, 1823, 1998
-477, 1557, 1998
-494, 1088, 1797
-156, 556, 986
49, 161, 901
217, -157, 1044
217, -157, 1044
-,-,-
-175, 1908, 1479
-945, 1992, 1857
-954, 1884, 1553
-216, 966, 967
1101, -704, 242
1611, -1962, -976
1324, -1998, -1978
1085, -1998, -1997
1216, -1998, -1815
1137, -1652, -289
924, -536, 875
941, 405, 1945
587, 1131, 1998
18, 1425, 1998
-293, 1434, 1998
-289, 1133, 1998
45, 645, 1885
45, 645, 1885
240, 253, 1372
294, -28, 1021
-,-,-
378, 1645, 262
-485, 1997, 1156
-1121, 1997, 1998
-444, 1997, 1998
117, 1701, 1516
533, 812, 1669
1325, -304, 1301
1967, -1457, 306
1968, -1998, -1056
1107, -1998, -1987
416, -1998, -1997
457, -1998, -1997
473, -1493, -1981
544, -445, -1093
830, 540, 120
1047, 1512, 1615
1047, 1512, 1615
577, 1997, 1998
-92, 1997, 1998
-571, 1888, 1998
-428, 1350, 1998
109, 618, 1206
335, -9, 311
-,-,-
319, 1947, 1605
-882, 1990, 1909
-727, 1997, 1662
-212, 1754, 671
138, 980, 1173
589, -211, 1007
1230, -1626, 142
1701, -1998, -1586
1414, -1998, -1997
1128, -1998, -1997
966, -1781, -1525
726, -730, 42
509, 254, 1311
437, 943, 1991
75, 1367, 1998
75, 1367, 1998
-183, 1411, 1998
-335, 1238, 1998
-248, 944, 1998
20, 583, 1638
-,-,-
151, -526, 897
585, -1686, -244
1313, -1998, -1966
567, -1998, -1997
848, -1998, -1997
887, -1398, -629
1161, 71, 1306
1111, 1086, 1998
558, 1808, 1998
16, 1961, 1998
-68, 1689, 1998
0, 1151, 1846
0, 1151, 1846
189, 620, 1396
-,-,-
-128, 1875, 1758
-493, 1997, 1972
-17, 1844, 1360
451, 1062, 815
451, 1062, 815
691, 26, 1035
746, -1037, 248
991, -1923, -689
1073, -1998, -1650
821, -1998, -1997
740, -1998, -1997
718, -1896, -1777
706, -784, -385
1135, 305, 1372
1207, 1279, 1998
469, 1903, 1998
-254, 1992, 1998
-398, 1702, 1998
-231, 1048, 1773
-39, 379, 1334
-39, 379, 1334
-,-,-
338, 1497, 1231
63, 1831, 1681
63, 1831, 1681
-201, 1962, 1661
-254, 1739, 805
-205, 1364, 698
-15, 528, 556
384, -834, 757
1350, -1944, 300
1839, -1998, -1345
1416, -1998, -1997
1085, -1998, -1993
922, -1504, -822
641, -342, 1266
442, 494, 1998
-7, 1033, 1998
-7, 1033, 1998
-341, 1227, 1998
-477, 1155, 1998
-401, 842, 1615
-247, 500, 1211
-156, 185, 1142
-,-,-
-106, 1278, 1412
-235, 1535, 1560
-235, 1535, 1560
-142, 1658, 1989
-110, 1579, 1998
31, 1348, 1803
438, 710, 1204
633, -205, 887
923, -1264, 101
1278, -1957, -871
1270, -1998, -1961
804, -1998, -1997
726, -1987, -1997
1014, -1213, -1894
1384, -54, 288
932, 885, 1998
235, 1478, 1998
-275, 1578, 1998
-495, 1394, 1998
-357, 1013, 1975
-319, 602, 1700
-319, 602, 1700
-125, 118, 1401
-,-,-
99, 760, 995
-28, 1378, 1480
-248, 1715, 1627
-400, 1790, 1684
-278, 1576, 1831
182, 997, 1698
571, 359, 1495
608, -458, 1193
608, -458, 1193
770, -1293, 686
1144, -1918, -1171
1309, -1998, -1997
1319, -1998, -1997
1263, -1842, -1997
717, 348, 1658
717, 348, 1658
513, 979, 1998
-38, 1267, 1998
-167, 1130, 1998
-262, 1000, 1998
-285, 740, 1802
-97, 362, 1379
97, -54, 1276
-,-,-
-1219, 1997, 1637
-601, 1997, 1998
-601, 1997, 1998
4, 1997, 994
559, 1606, 633
1020, 268, 1037
1441, -1216, 803
1816, -1998, 197
1786, -1998, -668
1145, -1998, -1225
439, -1998, -1064
102, -1837, -831
252, -1084, -669
467, -317, -109
347, 521, 890
227, 1106, 1865
139, 1415, 1998
139, 1415, 1998
-53, 1408, 1998
12, 1198, 1998
74, 844, 1998
211, 436, 1696
-,-,-
216, 1930, 876
-394, 1995, 1418
-570, 1997, 1705
-352, 1797, 1199
135, 1012, 1541
653, -253, 1729
1432, -1576, 1332
1839, -1998, 8
1538, -1998, -1640
752, -1998, -1997
555, -1990, -1997
618, -1284, -1428
558, -278, -22
645, 516, 1207
645, 516, 1207
340, 1164, 1998
-146, 1477, 1998
-273, 1309, 1998
-248, 1061, 1998
-81, 701, 1811
29, 310, 1403
82, 0, 1274
-,-,-
91, 1308, 1396
-64, 1480, 1830
108, 1618, 1149
-280, 1669, 1121
-310, 1565, 1299
60, 1076, 1106
499, 291, 1349
499, 291, 1349
755, -560, 871
993, -1426, 407
987, -1973, 140
794, -1998, -937
393, -1998, -1962
309, -1998, -1997
603, -1622, -1797
990, -553, -34
1140, 461, 1846
648, 1296, 1998
80, 1639, 1998
-82, 1473, 1998
-82, 1473, 1998
-81, 1099, 1998
3, 665, 1827
59, 224, 1491
-,-,-
182, 1377, 486
339, 1541, 1271
339, 1541, 1271
-217, 1702, 1998
-404, 1794, 1753
-126, 1433, 1297
414, 643, 1455
736, -188, 1120
943, -1103, 771
1108, -1872, 345
1030, -1998, -507
465, -1998, -1845
119, -1998, -1997
327, -1617, -1997
800, -685, -1737
1154, 262, 352
914, 1277, 1997
303, 1712, 1998
234, 1440, 1998
135, 1041, 1998
135, 1041, 1998
19, 651, 1951
-,-,-
212, 1300, 1075
-183, 1779, 1800
-152, 1988, 1992
-206, 1935, 1638
-97, 1512, 1289
444, 657, 1259
444, 657, 1259
935, -488, 669
1387, -1731, -131
1635, -1998, -1282
1292, -1998, -1997
813, -1998, -1997
571, -1783, -1948
663, -792, -577
775, 141, 1249
757, 846, 1998
312, 1295, 1998
-45, 1362, 1998
-215, 1213, 1998
-87, 824, 1872
106, 378, 1496
106, 378, 1496
234, 20, 1200
-,-,-
-163, 1972, 1663
-407, 1938, 1722
62, 1447, 978
622, 517, 208
622, 517, 208
540, -543, 831
408, -1538, 838
942, -1998, -210
1085, -1998, -1266
504, -1998, -616
215, -1998, -553
404, -1933, -631
597, -1164, -241
694, -186, 1032
681, 602, 1997
505, 1089, 1998
304, 1303, 1998
304, 1303, 1998
67, 1286, 1998
46, 1027, 1990
-,-,-
253, 1947, 1564
-538, 1997, 1998
-290, 1997, 1609
249, 1897, 1137
991, 865, 1423
1495, -581, 1682
1712, -1839, 843
1431, -1998, -893
636, -1998, -1879
47, -1998, -1997
-257, -1998, -1997
77, -1560, -1965
778, -314, -706
1275, 812, 1539
1275, 812, 1539
881, 1603, 1998
338, 1835, 1998
140, 1547, 1998
265, 1089, 1998
260, 642, 1562
171, 226, 1018
193, -181, 969
-,-,-
-184, 1997, 1757
-296, 1973, 1050
-432, 1895, 525
-503, 924, 829
449, -772, 491
1835, -1998, -1005
1998, -1998, -1997
1975, -1998, -1753
1782, -1998, 76
1210, -1544, 1472
581, -260, 1849
506, 668, 1998
329, 1159, 1998
204, 1289, 1998
45, 1176, 1998
-226, 975, 1951
-180, 616, 1530
-180, 616, 1530
-,-,-
-341, 1985, 1784
-341, 1985, 1784
362, 1693, 1197
944, 681, 1616
873, -204, 1913
723, -943, 912
1111, -1763, -557
1064, -1998, -1048
350, -1998, -1548
-248, -1998, -1997
-57, -1941, -1997
619, -1503, -1791
920, -740, -31
622, 183, 1689
519, 812, 1998
360, 1120, 1998
137, 1074, 1998
72, 842, 1998
72, 842, 1998
77, 574, 1718
119, 269, 1156
213, -45, 991
228, -274, 1106
-,-,-
240, 1363, 1128
504, 1724, 1357
15, 1977, 1992
-292, 1973, 1974
-571, 1593, 1319
196, 251, 62
1626, -1702, -1757
1796, -1998, -1997
1628, -1998, -1997
1980, -1998, -1230
1649, -1702, 1046
951, -435, 1996
652, 506, 1998
438, 1145, 1977
-161, 1327, 1819
-285, 766, 1796
-619, 795, 883
-619, 795, 883
-186, 349, 1010
28, -21, 1559
285, -225, 1183
-,-,-
327, 862, 1864
963, -102, 1342
1461, -1225, 997
1681, -1925, -265
1585, -1998, -1908
1579, -1998, -1997
1317, -1998, -1997
1004, -1482, -1545
889, -498, 372
879, 325, 1893
361, 1021, 1998
-349, 1426, 1998
-546, 1322, 1998
-335, 934, 1975
30, 497, 1850
30, 497, 1850
134, 213, 1409
166, -13, 1155
230, -250, 1137
308, -407, 1269
-,-,-
380, 826, 1154
557, 1240, 1297
73, 1710, 1621
-355, 1826, 1682
-588, 1717, 1455
-461, 1318, 1184
77, 543, 1225
688, -512, 774
1193, -1699, -404
1346, -1998, -1817
1395, -1998, -1997
1398, -1998, -1989
908, -1684, -741
585, -598, 757
549, 237, 1884
549, 237, 1884
81, 948, 1998
-220, 1189, 1998
-179, 1045, 1998
-150, 838, 1979
-102, 551, 1527
-24, 235, 1152
70, 12, 1123
70, 12, 1123
-,-,-
331, 592, 1102
979, 1286, 636
438, 1659, 1420
-78, 1926, 1998
-254, 1997, 1360
-340, 1803, 1223
-79, 1120, 1369
197, 368, 1425
197, 368, 1425
638, -543, 1216
1171, -1586, -291
1625, -1998, -1734
1380, -1998, -1997
870, -1998, -1997
570, -1752, -1466
737, -855, 360
976, -71, 1748
680, 693, 1998
137, 1131, 1998
-72, 1179, 1998
-170, 996, 1992
-165, 766, 1700
-184, 446, 1460
-137, 170, 1370
-137, 170, 1370
-71, -32, 1196
-,-,-
-64, 1545, 1456
-129, 1758, 1407
-150, 1569, 1514
66, 1056, 1704
337, 233, 1080
839, -857, -31
1232, -1867, -1050
1203, -1998, -1516
1023, -1998, -1329
802, -1998, -1363
623, -1943, -732
828, -1353, -6
902, -507, 1230
688, 340, 1970
688, 340, 1970
451, 980, 1998
-12, 1490, 1998
-402, 1570, 1998
-460, 1262, 1998
-,-,-
117, 692, 1152
327, 1015, 1041
44, 1302, 1648
-146, 1467, 1802
-210, 1531, 1428
-114, 1357, 1306
22, 993, 1335
146, 488, 1255
146, 488, 1255
413, -175, 1116
757, -820, 867
905, -1428, 342
976, -1931, -761
786, -1998, -1951
759, -1998, -1997
760, -1881, -1996
719, -887, -1016
1126, -28, 1007
1281, 721, 1998
444, 1393, 1998
-230, 1426, 1998
-273, 1197, 1998
-154, 738, 1692
-154, 738, 1692
-10, 253, 948
112, -115, 977
-,-,-
-176, 1289, 1225
-230, 1647, 1340
-230, 1647, 1340
-314, 1585, 1858
-105, 1444, 1855
36, 1180, 1480
186, 741, 1470
477, 79, 1267
698, -668, 968
923, -1378, 873
1198, -1936, 531
1294, -1998, -860
1009, -1998, -1986
742, -1920, -1997
586, -1174, -1942
489, -274, -522
625, 314, 1222
356, 802, 1996
356, 802, 1996
-81, 1066, 1998
-280, 1006, 1998
-168, 813, 1998
26, 507, 1971
168, 172, 1451
160, -49, 1147
-,-,-
-87, 1584, 1594
-7, 1549, 1998
-7, 1549, 1998
62, 1426, 1876
281, 957, 1701
669, 146, 1336
1083, -678, 213
1122, -1584, -1782
785, -1998, -1997
650, -1998, -1997
829, -1998, -1948
972, -1673, -772
979, -755, 1059
799, 217, 1985
210, 987, 1998
0, 1201, 1998
0, 1201, 1998
-202, 1181, 1998
-233, 877, 1957
-116, 469, 1470
-71, 157, 1197
91, -135, 1118
-,-,-
28, 1743, 1298
23, 1382, 1398
23, 1382, 1398
55, 918, 1982
319, 312, 1457
1257, -875, 279
1510, -1897, -1188
889, -1998, -1997
950, -1998, -1997
1480, -1998, -1997
1239, -1699, -887
979, -469, 1313
807, 659, 1998
363, 1391, 1998
-54, 1571, 1998
-232, 1431, 1998
-385, 1135, 1997
-320, 738, 1646
-320, 738, 1646
-47, 307, 1125
155, -19, 892
275, -293, 791
357, -453, 931
-,-,-
238, 827, 1394
205, 822, 1158
196, 741, 1387
207, 639, 1818
207, 639, 1818
370, 453, 1382
300, 163, 744
207, -576, 150
308, -1578, -1417
778, -1998, -1997
1778, -1998, -1997
1890, -1998, -1549
1135, -1319, 659
907, -88, 1994
580, 855, 1998
-2, 1442, 1998
-230, 1504, 1998
-413, 1226, 1998
-413, 1226, 1998
